Date,S&P_500,returns
2015-11-04,2102.31,-0.0035453765540646165
2015-11-05,2099.93,-0.0011320880364932284
2015-11-06,2099.2,-0.00034763063530685034
2015-11-09,2078.58,-0.00982278963414629
2015-11-10,2081.72,0.0015106466914911465
2015-11-11,2075.0,-0.0032280998405164185
2015-11-12,2045.97,-0.01399036144578314
2015-11-13,2023.04,-0.011207397957936904
2015-11-16,2053.19,0.014903313824738973
2015-11-17,2050.44,-0.0013393792099123392
2015-11-18,2083.58,0.016162384658902518
2015-11-19,2081.24,-0.0011230670288638889
2015-11-20,2089.17,0.0038102285176147
2015-11-23,2086.59,-0.0012349401915593416
2015-11-24,2089.14,0.0012220896294909966
2015-11-25,2088.87,-0.0001292397828771552
2015-11-27,2090.11,0.0005936223891387371
2015-11-30,2080.41,-0.004640904067250151
2015-12-01,2102.63,0.010680586999677999
2015-12-02,2079.51,-0.010995752937987158
2015-12-03,2049.62,-0.014373578391063457
2015-12-04,2091.69,0.020525755993794137
2015-12-07,2077.07,-0.00698956346303703
2015-12-08,2063.59,-0.006489911269239812
2015-12-09,2047.62,-0.007738940390290883
2015-12-10,2052.23,0.00225139430167709
2015-12-11,2012.37,-0.01942277425044958
2015-12-14,2021.94,0.00475558669628362
2015-12-15,2043.41,0.010618514891638675
2015-12-16,2073.07,0.014514952946300674
2015-12-17,2041.89,-0.015040495497016582
2015-12-18,2005.55,-0.017797236873680844
2015-12-21,2021.15,0.007778414898656383
2015-12-22,2038.97,0.008816762734086936
2015-12-23,2064.29,0.012418034595898853
2015-12-24,2060.99,-0.0015986125980361754
2015-12-28,2056.5,-0.0021785646703768036
2015-12-29,2078.36,0.010629710673474513
2015-12-30,2063.36,-0.007217228968994793
2015-12-31,2043.94,-0.009411833126550917
2016-01-04,2012.66,-0.01530377604039257
2016-01-05,2016.71,0.002012262379140095
2016-01-06,1990.26,-0.013115420660382515
2016-01-07,1943.09,-0.023700421050516063
2016-01-08,1922.03,-0.01083840686741222
2016-01-11,1923.67,0.0008532645172032449
2016-01-12,1938.68,0.007802793618448156
2016-01-13,1890.28,-0.024965440402748285
2016-01-14,1921.84,0.01669593922593471
2016-01-15,1880.33,-0.02159909253631931
2016-01-19,1881.33,0.0005318215419634065
2016-01-20,1859.33,-0.011693854879261001
2016-01-21,1868.99,0.005195419855539507
2016-01-22,1906.9,0.020283682630725774
2016-01-25,1877.08,-0.015637946405160252
2016-01-26,1903.63,0.014144309246276299
2016-01-27,1882.95,-0.010863455608495332
2016-01-28,1893.36,0.005528558910220527
2016-01-29,1940.24,0.02476021464486422
2016-02-01,1939.38,-0.00044324413474616797
2016-02-02,1903.03,-0.018743103466056232
2016-02-03,1912.53,0.004992039011471272
2016-02-04,1915.45,0.0015267734362336416
2016-02-05,1880.05,-0.018481296823200877
2016-02-08,1853.44,-0.014153878886199789
2016-02-09,1852.21,-0.0006636308701657434
2016-02-10,1851.86,-0.0001889634544679497
2016-02-11,1829.08,-0.01230114587495812
2016-02-12,1864.78,0.01951800905373191
2016-02-16,1895.58,0.01651669365823305
2016-02-17,1926.82,0.01648044398020665
2016-02-18,1917.83,-0.004665718645228911
2016-02-19,1917.78,-2.60711324778784e-05
2016-02-22,1945.5,0.01445421268341529
2016-02-23,1921.27,-0.012454381906964795
2016-02-24,1929.8,0.0044397716094042305
2016-02-25,1951.7,0.011348326251425123
2016-02-26,1948.05,-0.0018701644719988364
2016-02-29,1932.23,-0.008120941454274777
2016-03-01,1978.35,0.023868794087660294
2016-03-02,1986.45,0.00409432102509677
2016-03-03,1993.4,0.003498703717687457
2016-03-04,1999.99,0.0033059095013543427
2016-03-07,2001.76,0.0008850044250221512
2016-03-08,1979.26,-0.011240108704340224
2016-03-09,1989.26,0.005052393318714987
2016-03-10,1989.57,0.00015583684385145347
2016-03-11,2022.19,0.016395502545776264
2016-03-14,2019.64,-0.0012610091039911842
2016-03-15,2015.93,-0.0018369610425620353
2016-03-16,2027.22,0.005600392870784177
2016-03-17,2040.59,0.0065952387999328455
2016-03-18,2049.58,0.004405588579773578
2016-03-21,2051.6,0.0009855677748611402
2016-03-22,2049.8,-0.0008773640085785184
2016-03-23,2036.71,-0.006385988876963622
2016-03-24,2035.94,-0.00037806069592627445
2016-03-28,2037.05,0.0005452027073489241
2016-03-29,2055.01,0.008816671166638201
2016-03-30,2063.95,0.004350343793947387
2016-03-31,2059.74,-0.0020397780953995692
2016-04-01,2072.78,0.006330896132521691
2016-04-04,2066.13,-0.0032082517199124583
2016-04-05,2045.17,-0.010144569799577008
2016-04-06,2066.66,0.010507683957812652
2016-04-07,2041.91,-0.011975845083371128
2016-04-08,2047.6,0.0027866066574921966
2016-04-11,2041.99,-0.002739792928306284
2016-04-12,2061.72,0.00966214330138726
2016-04-13,2082.42,0.010040160642570406
2016-04-14,2082.78,0.00017287578874580767
2016-04-15,2080.73,-0.00098426141983321
2016-04-18,2094.34,0.006540973600611455
2016-04-19,2100.8,0.0030845039487379378
2016-04-20,2102.4,0.0007616146230007281
2016-04-21,2091.48,-0.005194063926940662
2016-04-22,2091.58,4.7813031919918814e-05
2016-04-25,2087.79,-0.0018120272712495167
2016-04-26,2091.7,0.001872793719674748
2016-04-27,2095.15,0.001649376105560263
2016-04-28,2075.81,-0.00923084266043006
2016-04-29,2065.3,-0.00506308380824827
2016-05-02,2081.43,0.007810003389338016
2016-05-03,2063.37,-0.008676727057840061
2016-05-04,2051.12,-0.005936889651395494
2016-05-05,2050.63,-0.00023889387261577522
2016-05-06,2057.14,0.003174634136826171
2016-05-09,2058.69,0.0007534732687128898
2016-05-10,2084.39,0.012483666797817872
2016-05-11,2064.46,-0.0095615503816463
2016-05-12,2064.11,-0.00016953585925616466
2016-05-13,2046.61,-0.008478230326872227
2016-05-16,2066.66,0.009796688181920254
2016-05-17,2047.21,-0.009411320681679491
2016-05-18,2047.63,0.00020515726281145064
2016-05-19,2040.04,-0.0037067243593813526
2016-05-20,2052.32,0.006019489813925416
2016-05-23,2048.04,-0.002085444764948985
2016-05-24,2076.06,0.013681373410675546
2016-05-25,2090.54,0.006974750248066153
2016-05-26,2090.1,-0.0002104719354808493
2016-05-27,2099.06,0.004286876226017977
2016-05-31,2096.96,-0.0010004478195001498
2016-06-01,2099.33,0.001130207538531991
2016-06-02,2105.26,0.002824710741046177
2016-06-03,2099.13,-0.0029117543676315805
2016-06-06,2109.41,0.004897266962979874
2016-06-07,2112.13,0.0012894600859958416
2016-06-08,2119.12,0.003309455383901483
2016-06-09,2115.48,-0.0017176941371889187
2016-06-10,2096.07,-0.009175222644506098
2016-06-13,2079.06,-0.008115186992800894
2016-06-14,2075.32,-0.0017988898829277566
2016-06-15,2071.5,-0.0018406799915194894
2016-06-16,2077.99,0.0031329954139511784
2016-06-17,2071.22,-0.003257956005563112
2016-06-20,2083.25,0.005808171029634712
2016-06-21,2088.9,0.0027121084843393373
2016-06-22,2085.45,-0.001651586959643958
2016-06-23,2113.32,0.013364022153492305
2016-06-24,2037.41,-0.03591978498287063
2016-06-27,2000.54,-0.01809650487628911
2016-06-28,2036.09,0.01777020204544777
2016-06-29,2070.77,0.01703264590465059
2016-06-30,2098.86,0.013565002390415248
2016-07-01,2102.95,0.0019486769007937
2016-07-05,2088.55,-0.006847523716683512
2016-07-06,2099.73,0.005352996097771179
2016-07-07,2097.9,-0.0008715406266519565
2016-07-08,2129.9,0.015253348586681925
2016-07-11,2137.16,0.0034086107328981097
2016-07-12,2152.14,0.007009302064421963
2016-07-13,2152.43,0.00013474959807435738
2016-07-14,2163.75,0.005259172191430128
2016-07-15,2161.74,-0.0009289428076257877
2016-07-18,2166.89,0.0023823401519147414
2016-07-19,2163.78,-0.001435236675604079
2016-07-20,2173.02,0.004270304744474762
2016-07-21,2165.17,-0.0036124840084306165
2016-07-22,2175.03,0.004553914935085945
2016-07-25,2168.48,-0.0030114527155947757
2016-07-26,2169.18,0.0003228067586511507
2016-07-27,2166.58,-0.001198609612849011
2016-07-28,2170.06,0.0016062180948777094
2016-07-29,2173.6,0.0016312913007012764
2016-08-01,2170.84,-0.0012697828487301388
2016-08-02,2157.03,-0.006361592747507805
2016-08-03,2163.79,0.00313393879547319
2016-08-04,2164.25,0.00021258994634409945
2016-08-05,2182.87,0.008603442301027941
2016-08-08,2180.89,-0.0009070627201803738
2016-08-09,2181.74,0.0003897491391129382
2016-08-10,2175.49,-0.002864685984581117
2016-08-11,2185.79,0.0047345655461528136
2016-08-12,2184.05,-0.0007960508557545154
2016-08-15,2190.15,0.002792976351273957
2016-08-16,2178.15,-0.005479076775563363
2016-08-17,2182.22,0.001868558180106783
2016-08-18,2187.02,0.002199594907937863
2016-08-19,2183.87,-0.001440316046492529
2016-08-22,2182.64,-0.0005632203382069934
2016-08-23,2186.9,0.0019517648352453953
2016-08-24,2175.44,-0.005240294480771901
2016-08-25,2172.47,-0.001365241054683275
2016-08-26,2169.04,-0.0015788480393283955
2016-08-29,2180.38,0.005228119352340244
2016-08-30,2176.12,-0.0019537878718389745
2016-08-31,2170.95,-0.0023757880999210057
2016-09-01,2170.86,-4.145650521647504e-05
2016-09-02,2179.98,0.004201100024874949
2016-09-06,2186.48,0.002981678730997528
2016-09-07,2186.16,-0.00014635395704520882
2016-09-08,2181.3,-0.002223076078603392
2016-09-09,2127.81,-0.024522073992573334
2016-09-12,2159.04,0.014677062331693191
2016-09-13,2127.02,-0.014830665480954464
2016-09-14,2125.77,-0.0005876766556026647
2016-09-15,2147.26,0.01010927804983619
2016-09-16,2139.16,-0.0037722492851356426
2016-09-19,2139.12,-1.8698928551330596e-05
2016-09-20,2139.76,0.00029918845132592686
2016-09-21,2163.12,0.010917112199498868
2016-09-22,2177.18,0.006499870557343135
2016-09-23,2164.69,-0.005736778768866024
2016-09-26,2146.1,-0.00858783474770064
2016-09-27,2159.93,0.006444247705139627
2016-09-28,2171.37,0.005296467941090732
2016-09-29,2151.13,-0.00932130406149101
2016-09-30,2168.27,0.007967905240501505
2016-10-03,2161.2,-0.003260664031693561
2016-10-04,2150.49,-0.004955580233203749
2016-10-05,2159.73,0.004296695171798204
2016-10-06,2160.77,0.0004815416741907885
2016-10-07,2153.74,-0.0032534698278855467
2016-10-10,2163.66,0.004605941292820992
2016-10-11,2136.73,-0.012446502685264704
2016-10-12,2139.18,0.0011466118788989732
2016-10-13,2132.55,-0.0030993184304264343
2016-10-14,2132.98,0.00020163653841631657
2016-10-17,2126.5,-0.0030380031692749387
2016-10-18,2139.6,0.006160357394780158
2016-10-19,2144.29,0.0021919985043934442
2016-10-20,2141.34,-0.0013757467506726462
2016-10-21,2141.16,-8.405951413614776e-05
2016-10-24,2151.33,0.004749761811354558
2016-10-25,2143.16,-0.0037976507555791406
2016-10-26,2139.43,-0.0017404206872095873
2016-10-27,2133.04,-0.0029867768517781723
2016-10-28,2126.41,-0.003108239882983921
2016-10-31,2126.15,-0.00012227181023405365
2016-11-01,2111.72,-0.006786915316417175
2016-11-02,2097.94,-0.00652548633341532
2016-11-03,2088.66,-0.0044233867508127744
2016-11-04,2085.18,-0.0016661400132141901
2016-11-07,2131.52,0.022223501088635134
2016-11-08,2139.56,0.003771956162738288
2016-11-09,2163.26,0.011077043878180648
2016-11-10,2167.48,0.0019507595018628532
2016-11-11,2164.45,-0.0013979367745031723
2016-11-14,2164.2,-0.00011550278361704969
2016-11-15,2180.39,0.007480824323075508
2016-11-16,2176.94,-0.0015822857378724464
2016-11-17,2187.12,0.004676288735564471
2016-11-18,2181.9,-0.002386700318226631
2016-11-21,2198.18,0.007461386864659136
2016-11-22,2202.94,0.0021654277629676866
2016-11-23,2204.72,0.0008080111124224576
2016-11-25,2213.35,0.003914329257229898
2016-11-28,2201.72,-0.005254478505433036
2016-11-29,2204.66,0.00133531965917566
2016-11-30,2198.81,-0.0026534703763845258
2016-12-01,2191.08,-0.0035155379500729778
2016-12-02,2191.95,0.0003970644613615626
2016-12-05,2204.71,0.005821300668354734
2016-12-06,2212.23,0.0034108794353906458
2016-12-07,2241.35,0.013163188276083426
2016-12-08,2246.19,0.002159412853860454
2016-12-09,2259.53,0.005938945503274562
2016-12-12,2256.96,-0.0011374046815045835
2016-12-13,2271.72,0.006539770310506121
2016-12-14,2253.28,-0.008117197541950394
2016-12-15,2262.03,0.003883228005396644
2016-12-16,2258.07,-0.0017506399119374683
2016-12-19,2262.53,0.001975138060378967
2016-12-20,2270.76,0.0036375208284531446
2016-12-21,2265.18,-0.002457327062305281
2016-12-22,2260.96,-0.00186298660592088
2016-12-23,2263.79,0.0012516807020026555
2016-12-27,2268.88,0.002248441772426002
2016-12-28,2249.92,-0.00835654596100277
2016-12-29,2249.26,-0.00029334376333378653
2016-12-30,2238.83,-0.004637080639855018
2017-01-03,2257.83,0.008486575577422162
2017-01-04,2270.75,0.00572230858833489
2017-01-05,2269.0,-0.0007706704833204681
2017-01-06,2276.98,0.00351696782723665
2017-01-09,2268.9,-0.0035485599346501973
2017-01-10,2268.9,0.0
2017-01-11,2275.32,0.002829564987438804
2017-01-12,2270.44,-0.002144753265474808
2017-01-13,2274.64,0.0018498617008155804
2017-01-17,2267.89,-0.0029675025498540064
2017-01-18,2271.89,0.0017637539739581154
2017-01-19,2263.69,-0.0036093296770529637
2017-01-20,2271.31,0.003366185299223723
2017-01-23,2265.2,-0.0026900775323491777
2017-01-24,2280.07,0.006564541762317022
2017-01-25,2298.37,0.008026069375062894
2017-01-26,2296.68,-0.0007353037152416642
2017-01-27,2294.69,-0.000866468119198105
2017-01-30,2280.9,-0.006009526341248739
2017-01-31,2278.87,-0.0008899995615766487
2017-02-01,2279.55,0.00029839350204285964
2017-02-02,2280.85,0.0005702879954376794
2017-02-03,2297.42,0.007264835478001608
2017-02-06,2292.56,-0.002115416423640437
2017-02-07,2293.08,0.00022682067208701362
2017-02-08,2294.67,0.0006933905489561187
2017-02-09,2307.87,0.0057524611382027135
2017-02-10,2316.1,0.0035660587468098193
2017-02-13,2328.25,0.005245887483269263
2017-02-14,2337.58,0.004007301621389514
2017-02-15,2349.25,0.004992342508064018
2017-02-16,2347.22,-0.0008641055656061214
2017-02-17,2351.16,0.0016785814708464297
2017-02-21,2365.38,0.00604807839534538
2017-02-22,2362.82,-0.0010822785345272479
2017-02-23,2363.81,0.00041899086684549225
2017-02-24,2367.34,0.001493351834538359
2017-02-27,2369.75,0.001018020225231675
2017-02-28,2363.64,-0.0025783310475788745
2017-03-01,2395.96,0.013673825117192173
2017-03-02,2381.92,-0.0058598641045760624
2017-03-03,2383.12,0.0005037952576072424
2017-03-06,2375.31,-0.0032772164221692712
2017-03-07,2368.39,-0.0029133039476952893
2017-03-08,2362.98,-0.0022842521713062336
2017-03-09,2364.87,0.0007998374933346764
2017-03-10,2372.6,0.0032686786165836423
2017-03-13,2373.47,0.00036668633566550035
2017-03-14,2365.45,-0.0033790189048102937
2017-03-15,2385.26,0.008374727853051489
2017-03-16,2381.38,-0.001626657052061442
2017-03-17,2378.25,-0.0013143639402364293
2017-03-20,2373.47,-0.00200988121517931
2017-03-21,2344.02,-0.012407993359932812
2017-03-22,2348.45,0.0018899156150544716
2017-03-23,2345.96,-0.0010602737976110888
2017-03-24,2343.98,-0.0008440041603438031
2017-03-27,2341.59,-0.0010196332733214408
2017-03-28,2358.57,0.007251482966702083
2017-03-29,2361.13,0.0010854034436120763
2017-03-30,2368.06,0.0029350353432466836
2017-03-31,2362.72,-0.002255010430479043
2017-04-03,2358.84,-0.0016421751202002621
2017-04-04,2360.16,0.0005595970900948988
2017-04-05,2352.95,-0.0030548776354145657
2017-04-06,2357.49,0.0019294927644020188
2017-04-07,2355.54,-0.0008271509105022279
2017-04-10,2357.16,0.0006877403907383783
2017-04-11,2353.78,-0.0014339289653649834
2017-04-12,2344.93,-0.0037599095922304926
2017-04-13,2328.95,-0.006814702357852864
2017-04-17,2349.01,0.008613323600764389
2017-04-18,2342.19,-0.0029033507733046138
2017-04-19,2338.17,-0.0017163423974997372
2017-04-20,2355.84,0.007557192163101911
2017-04-21,2348.69,-0.0030350108666123976
2017-04-24,2374.15,0.010840085324159476
2017-04-25,2388.61,0.006090600846618832
2017-04-26,2387.45,-0.0004856380907726221
2017-04-27,2388.77,0.0005528911600243269
2017-04-28,2384.2,-0.0019131184668260692
2017-05-01,2388.33,0.00173223722842053
2017-05-02,2391.17,0.001189115406999841
2017-05-03,2388.13,-0.0012713441536987835
2017-05-04,2389.52,0.000582045366039452
2017-05-05,2399.29,0.004088687267735702
2017-05-08,2399.38,3.751109703298283e-05
2017-05-09,2396.92,-0.0010252648600889147
2017-05-10,2399.63,0.0011306176259533451
2017-05-11,2394.44,-0.002162833436821554
2017-05-12,2390.9,-0.0014784250179582514
2017-05-15,2402.32,0.004776444016897363
2017-05-16,2400.67,-0.0006868360584768585
2017-05-17,2357.03,-0.01817825856948263
2017-05-18,2365.72,0.0036868431882495223
2017-05-19,2381.73,0.00676749573068669
2017-05-22,2394.02,0.005160114706536767
2017-05-23,2398.42,0.0018379127993919386
2017-05-24,2404.39,0.0024891386829661855
2017-05-25,2415.07,0.004441875070184231
2017-05-26,2415.82,0.0003105500047617671
2017-05-30,2412.91,-0.0012045599423798903
2017-05-31,2411.8,-0.00046002544645251664
2017-06-01,2430.06,0.007571108715482167
2017-06-02,2439.07,0.003707727381216941
2017-06-05,2436.1,-0.0012176772294358873
2017-06-06,2429.33,-0.0027790320594393014
2017-06-07,2433.14,0.001568333655781684
2017-06-08,2433.79,0.0002671445128517025
2017-06-09,2431.77,-0.0008299812227020587
2017-06-12,2429.39,-0.000978710980068076
2017-06-13,2440.35,0.004511420562363311
2017-06-14,2437.92,-0.0009957588050893973
2017-06-15,2432.46,-0.002239614097263254
2017-06-16,2433.15,0.00028366345181418673
2017-06-19,2453.46,0.00834720424141544
2017-06-20,2437.03,-0.006696665117833511
2017-06-21,2435.61,-0.0005826764545369123
2017-06-22,2434.5,-0.00045573798760889517
2017-06-23,2438.3,0.0015608954610804027
2017-06-26,2439.07,0.00031579379075585834
2017-06-27,2419.38,-0.008072749039592986
2017-06-28,2440.69,0.0088080417296994
2017-06-29,2419.7,-0.008600027041533398
2017-06-30,2423.41,0.0015332479232963436
2017-07-03,2429.01,0.0023107934687074394
2017-07-05,2432.54,0.0014532669688471778
2017-07-06,2409.75,-0.00936880791271677
2017-07-07,2425.18,0.006403153854134258
2017-07-10,2427.43,0.0009277661864273146
2017-07-11,2425.53,-0.0007827208199616686
2017-07-12,2443.25,0.007305619802682184
2017-07-13,2447.83,0.00187455233807432
2017-07-14,2459.27,0.0046735271648765675
2017-07-17,2459.14,-5.286121491343554e-05
2017-07-18,2460.61,0.0005977699520971491
2017-07-19,2473.83,0.0053726514969865136
2017-07-20,2473.45,-0.00015360796821128897
2017-07-21,2472.54,-0.0003679071741898854
2017-07-24,2469.91,-0.0010636834995592093
2017-07-25,2477.13,0.002923183435833865
2017-07-26,2477.83,0.0002825850883885206
2017-07-27,2475.42,-0.0009726252406339064
2017-07-28,2472.1,-0.0013411865461215866
2017-07-31,2470.3,-0.0007281258848751415
2017-08-01,2476.35,0.002449095251588762
2017-08-02,2477.57,0.0004926605689827834
2017-08-03,2472.16,-0.0021835911800677232
2017-08-04,2476.83,0.0018890363083294837
2017-08-07,2480.91,0.001647266869345021
2017-08-08,2474.92,-0.002414436638168982
2017-08-09,2474.02,-0.0003636481179190021
2017-08-10,2438.21,-0.01447441815345063
2017-08-11,2441.32,0.0012755258980974293
2017-08-14,2465.84,0.01004374682548792
2017-08-15,2464.61,-0.0004988158193557357
2017-08-16,2468.11,0.0014201029777529683
2017-08-17,2430.01,-0.015436913265616137
2017-08-18,2425.55,-0.0018353833934839914
2017-08-21,2428.37,0.0011626229102676966
2017-08-22,2452.51,0.009940824503679613
2017-08-23,2444.04,-0.003453604674394928
2017-08-24,2438.97,-0.002074434133647607
2017-08-25,2443.05,0.0016728373042720346
2017-08-28,2444.24,0.00048709604797259054
2017-08-29,2446.3,0.0008427977612674997
2017-08-30,2457.59,0.004615133058087695
2017-08-31,2471.65,0.005721051924853171
2017-09-01,2476.55,0.0019824813383773066
2017-09-05,2457.85,-0.007550826754961659
2017-09-06,2465.54,0.003128750737433128
